G, Fitness
0, 0.8452661000000001
1, 0.7216721999999999
2, 0.66935685
3, 0.6382874000000001
4, 0.6109070500000001
5, 0.5664866500000001
6, 0.5365805500000002
7, 0.4921944500000001
8, 0.4579786000000001
9, 0.4354273000000001
10, 0.4201777500000001
11, 0.40448355
12, 0.3847243
13, 0.36698829999999993
14, 0.3625359
15, 0.3557014
16, 0.34494055
17, 0.33368945
18, 0.32304600000000006
19, 0.30155800000000005
20, 0.29343470000000005
21, 0.28820520000000005
22, 0.28511055
23, 0.27800685
24, 0.26968890000000006
25, 0.26459405
26, 0.26004225000000003
27, 0.25595705
28, 0.25122194999999997
29, 0.24482445
30, 0.24164259999999999
31, 0.23261220000000002
32, 0.22771850000000002
33, 0.22468925
34, 0.22241295
35, 0.21694955
36, 0.21544145
37, 0.2122767
38, 0.20749564999999998
39, 0.20557234999999996
40, 0.20009689999999997
41, 0.1976241
42, 0.19327765000000002
43, 0.19061035
44, 0.18958375
45, 0.1874225
46, 0.1842727
47, 0.18119404999999994
48, 0.17835389999999998
49, 0.17069769999999998
50, 0.16331354999999997
51, 0.15802639999999996
52, 0.14911135
53, 0.148687
54, 0.14742280000000002
55, 0.1455915
56, 0.14492880000000002
57, 0.14400050000000003
58, 0.14290724999999999
59, 0.14223714999999998
60, 0.13940934999999996
61, 0.13913054999999996
62, 0.13806784999999996
63, 0.1373999
64, 0.1359656
65, 0.13510385
66, 0.134778
67, 0.13330480000000003
68, 0.13330480000000003
69, 0.13317570000000004
70, 0.13310200000000003
71, 0.1327666
72, 0.13251819999999997
73, 0.13125055000000002
74, 0.13125055000000002
75, 0.13109235000000002
76, 0.13097979999999998
77, 0.13097979999999998
78, 0.130625
79, 0.12998665
80, 0.12952645
81, 0.12950319999999998
82, 0.1293881
83, 0.1292596
84, 0.1292596
85, 0.12924370000000002
86, 0.12922814999999999
87, 0.12910039999999998
88, 0.12883594999999998
89, 0.1285674
90, 0.1285674
91, 0.12839315
92, 0.12806064999999997
93, 0.12783694999999998
94, 0.1275076
95, 0.1275076
96, 0.12717554999999997
97, 0.12695574999999998
98, 0.1266105
99, 0.126578
100, 0.1265739
101, 0.1265739
102, 0.1264576
103, 0.12635855000000001
104, 0.12623655
105, 0.126081
106, 0.1258748
107, 0.12576954999999998
108, 0.1256565
109, 0.12540305
110, 0.12533804999999998
111, 0.12532545
112, 0.12531285
113, 0.1252685
114, 0.1252685
115, 0.12493189999999998
116, 0.12461594999999999
117, 0.12453904999999998
118, 0.12453904999999998
119, 0.12444859999999999
