G, Fitness
0, 0.81592935
1, 0.74546695
2, 0.7069829499999999
3, 0.66595005
4, 0.6295793000000001
5, 0.57813485
6, 0.5479092000000001
7, 0.5142398499999999
8, 0.49229030000000007
9, 0.46907170000000004
10, 0.4527022499999999
11, 0.4357779999999999
12, 0.4188817499999999
13, 0.38749615
14, 0.35885965
15, 0.3470781
16, 0.3291229
17, 0.31346845000000007
18, 0.3019508
19, 0.29431434999999995
20, 0.28812445000000003
21, 0.27981315
22, 0.26744510000000005
23, 0.2580779000000001
24, 0.24811909999999998
25, 0.24219409999999994
26, 0.23235439999999996
27, 0.22560034999999998
28, 0.2191481
29, 0.2133111
30, 0.20589095000000004
31, 0.20098955000000002
32, 0.19597210000000004
33, 0.1885518
34, 0.18360545
35, 0.18288745
36, 0.1745627
37, 0.16412314999999997
38, 0.15832075
39, 0.15320345
40, 0.15196464999999998
41, 0.15049914999999997
42, 0.14892685
43, 0.14577674999999998
44, 0.14187870000000002
45, 0.13677334
46, 0.13022123
47, 0.123151555
48, 0.11638781999999999
49, 0.11159128499999997
50, 0.10409254999999999
51, 0.097990315
52, 0.09383491
53, 0.08962809499999999
54, 0.08828979499999999
55, 0.08411534499999998
56, 0.08256137499999998
57, 0.08120836999999999
58, 0.08012198499999999
59, 0.07901736499999999
60, 0.07711686999999999
61, 0.076649735
62, 0.07575400500000001
63, 0.07540047500000001
64, 0.07408287
65, 0.074008855
66, 0.073935755
67, 0.072810075
68, 0.072060715
69, 0.06981015
70, 0.06883198000000001
71, 0.06795970500000001
72, 0.06707043000000001
73, 0.065701195
74, 0.06533173500000002
75, 0.06522016500000002
76, 0.06498762000000001
77, 0.06492246500000001
78, 0.06450411000000002
79, 0.06426860000000002
80, 0.06419084500000002
81, 0.06399095500000002
82, 0.06397434500000002
83, 0.06386577000000002
84, 0.06386577000000002
85, 0.06348663500000001
86, 0.06344548000000001
87, 0.06343596500000001
88, 0.06336219500000001
89, 0.06321609000000002
90, 0.06312652
91, 0.06311237500000003
92, 0.06304857000000001
93, 0.06274449000000001
94, 0.061840430000000016
95, 0.06120587500000002
96, 0.06096986000000002
97, 0.060895595000000025
98, 0.05953744500000001
99, 0.058934445
100, 0.058182160000000004
101, 0.057769965
102, 0.056624400000000005
103, 0.056374900000000006
104, 0.05626497500000001
105, 0.055679115000000015
106, 0.054400665
107, 0.05257543
108, 0.052201935
109, 0.050764185
110, 0.05029237000000001
111, 0.049433055
112, 0.049118665
113, 0.04824504
114, 0.04769318
115, 0.047208745
116, 0.047141840000000004
117, 0.04654308
118, 0.045360015000000004
119, 0.04527811500000001
