G, Fitness
0, 0.8642120000000002
1, 0.8201341
2, 0.7600324999999999
3, 0.7450404500000001
4, 0.7332606000000002
5, 0.7278262000000001
6, 0.7209650000000001
7, 0.71216795
8, 0.70781025
9, 0.6972683
10, 0.6833294999999999
11, 0.6718897
12, 0.6584758
13, 0.6495032500000001
14, 0.6454342500000001
15, 0.64303055
16, 0.64090435
17, 0.6392825500000001
18, 0.63675315
19, 0.6337705500000002
20, 0.63057485
21, 0.6255717999999999
22, 0.6237484
23, 0.6226399
24, 0.6205466499999999
25, 0.6179869499999999
26, 0.6156816
27, 0.61504065
28, 0.6145307
29, 0.61301765
30, 0.6100537
31, 0.60870415
32, 0.6064471
33, 0.6058337
34, 0.6040326500000001
35, 0.6028563
36, 0.6015468500000001
37, 0.6001320000000001
38, 0.5989306
39, 0.59704585
40, 0.5950659999999999
41, 0.5926435999999999
42, 0.5918777499999999
43, 0.5902312
44, 0.5890631
45, 0.5879749000000001
46, 0.58615455
47, 0.58519535
48, 0.58405985
49, 0.5829786
50, 0.582448
51, 0.5818849500000001
52, 0.5816129500000001
53, 0.5809986500000002
54, 0.5804188000000001
55, 0.5798908500000001
56, 0.5797826500000001
57, 0.5789225
58, 0.5787190500000001
59, 0.5780502000000001
60, 0.5773191000000001
61, 0.5766720500000001
62, 0.5758996500000001
63, 0.5749708
64, 0.57399375
65, 0.5736606
66, 0.5735984999999999
67, 0.57341285
68, 0.5732419
69, 0.5728277499999999
70, 0.5726763499999998
71, 0.5724872
72, 0.5723936500000001
73, 0.5720976000000001
74, 0.5720669500000001
75, 0.5718676
76, 0.5717635999999999
77, 0.57176045
78, 0.5716849999999998
79, 0.5716009
80, 0.57156365
81, 0.5714727500000001
82, 0.5713436000000001
83, 0.5713338000000001
84, 0.571175
85, 0.5711350000000001
86, 0.5710877
87, 0.5710818
88, 0.5710073999999999
89, 0.57097605
90, 0.57091565
91, 0.57082785
92, 0.5708129000000002
93, 0.5706082500000002
94, 0.5704990500000001
95, 0.5703913000000002
96, 0.5702581500000001
97, 0.5701084
98, 0.5701084
99, 0.5699069000000001
100, 0.5697343
101, 0.5694864500000001
102, 0.56943425
103, 0.56937445
104, 0.56937445
105, 0.56937445
106, 0.56937445
107, 0.56937445
108, 0.56937445
109, 0.56937445
110, 0.56937445
111, 0.56937445
112, 0.56937445
113, 0.56937445
114, 0.56937445
115, 0.56937445
116, 0.56937445
117, 0.56937445
118, 0.56937445
119, 0.56937445
