G, Fitness
0, 0.8930531500000001
1, 0.81463525
2, 0.7368951
3, 0.6964581000000001
4, 0.66139305
5, 0.61454465
6, 0.5700919499999999
7, 0.5339436
8, 0.5071220499999999
9, 0.4865958999999999
10, 0.46852009999999994
11, 0.45383864999999995
12, 0.444681
13, 0.429917
14, 0.42109075
15, 0.4110249
16, 0.39695095
17, 0.3873068500000001
18, 0.3679504
19, 0.35851345
20, 0.35078685000000004
21, 0.3443790000000001
22, 0.3351951000000001
23, 0.330432
24, 0.32373525000000003
25, 0.31833059999999996
26, 0.30717324999999995
27, 0.30208189999999996
28, 0.29792915000000003
29, 0.29257409999999995
30, 0.28891894999999995
31, 0.27858174999999996
32, 0.2604787
33, 0.24836589999999997
34, 0.2309237
35, 0.22124829999999998
36, 0.20957440000000002
37, 0.20292695000000002
38, 0.19966005
39, 0.19225850000000003
40, 0.19062410000000002
41, 0.18209535000000004
42, 0.17328670000000002
43, 0.16691685
44, 0.16301235
45, 0.1615052
46, 0.1578552
47, 0.155899
48, 0.15470405
49, 0.152745
50, 0.1490287
51, 0.14476954999999997
52, 0.14384024999999998
53, 0.14203994999999997
54, 0.13898885
55, 0.13701455
56, 0.13476315
57, 0.13268354999999998
58, 0.1294293
59, 0.1289514
60, 0.12703559999999997
61, 0.12703559999999997
62, 0.12215773999999999
63, 0.11913928
64, 0.11259831499999999
65, 0.10775732499999999
66, 0.104015375
67, 0.09844445500000001
68, 0.09433758
69, 0.08952657500000001
70, 0.08513754
71, 0.08390575000000002
72, 0.07978796
73, 0.078480585
74, 0.0760669
75, 0.074337575
76, 0.07363868500000001
77, 0.07166524
78, 0.06927328000000002
79, 0.06736854
80, 0.06522008500000001
81, 0.06338357000000001
82, 0.062322625
83, 0.059871574999999996
84, 0.05941192999999999
85, 0.056567159999999984
86, 0.056089579999999986
87, 0.05585649999999999
88, 0.05549164999999999
89, 0.05522110499999999
90, 0.05445219999999999
91, 0.053717974999999994
92, 0.05309776999999999
93, 0.05280070499999999
94, 0.05260595999999999
95, 0.0524254
96, 0.05141530499999999
97, 0.05066995999999999
98, 0.05000829
99, 0.049865839999999995
100, 0.04942133
101, 0.048925565
102, 0.047543715
103, 0.045552329999999995
104, 0.04212641
105, 0.040534959999999995
106, 0.04045277
107, 0.039374775
108, 0.038797795
109, 0.03826536500000001
110, 0.036926
111, 0.03618159
112, 0.035860615
113, 0.03523855
114, 0.034617415
115, 0.03291597
116, 0.03254849
117, 0.032123075
118, 0.032074165
119, 0.032038515000000004
