G, Fitness
0, 0.8318593000000002
1, 0.7300091500000001
2, 0.6794649
3, 0.6273985499999999
4, 0.5827887
5, 0.556956
6, 0.5448871499999999
7, 0.53474
8, 0.52116985
9, 0.5133826000000001
10, 0.4933416500000001
11, 0.4705394500000001
12, 0.4387255
13, 0.41036780000000006
14, 0.3939595
15, 0.3823545
16, 0.36891689999999994
17, 0.3514227499999999
18, 0.32970179999999993
19, 0.27042085000000005
20, 0.24824970000000005
21, 0.22957385000000002
22, 0.2120728
23, 0.19107274999999999
24, 0.1824053
25, 0.17915845
26, 0.17184660000000002
27, 0.16640835
28, 0.16101880000000002
29, 0.15704420000000002
30, 0.15419120000000003
31, 0.15164075000000002
32, 0.14899285
33, 0.14479309999999998
34, 0.1424283
35, 0.14133045000000002
36, 0.13982630000000001
37, 0.1372783
38, 0.1339824
39, 0.13341755
40, 0.13321335
41, 0.1299758
42, 0.12854949999999998
43, 0.12801705
44, 0.1275472
45, 0.12626775000000004
46, 0.12589995
47, 0.12423035
48, 0.12249245000000002
49, 0.12249245000000002
50, 0.12235605000000002
51, 0.12167825000000002
52, 0.12131135000000001
53, 0.12096895
54, 0.11968599999999999
55, 0.11895235
56, 0.11877534999999999
57, 0.11877534999999999
58, 0.11670734999999999
59, 0.1162987
60, 0.11602654999999999
61, 0.11602654999999999
62, 0.11561085
63, 0.11549645
64, 0.1148704
65, 0.11443925000000002
66, 0.11443925000000002
67, 0.11298145000000001
68, 0.11235945000000003
69, 0.11206495000000002
70, 0.11206495000000002
71, 0.11156335000000003
72, 0.11122210000000003
73, 0.11122210000000003
74, 0.11066660000000002
75, 0.1106516
76, 0.1106516
77, 0.1106516
78, 0.1105934
79, 0.1105092
80, 0.11033889999999999
81, 0.1095405
82, 0.1095405
83, 0.10898084999999999
84, 0.10895504999999998
85, 0.10894109999999999
86, 0.10882889999999998
87, 0.10843354999999999
88, 0.10780976499999999
89, 0.10696702999999999
90, 0.10618171000000001
91, 0.10611627500000001
92, 0.10611627500000001
93, 0.10556989000000001
94, 0.10556989000000001
95, 0.10556989000000001
96, 0.10556989000000001
97, 0.10512954000000001
98, 0.10494084000000001
99, 0.10446848000000002
100, 0.10426389
101, 0.10401079000000002
102, 0.103762795
103, 0.10311664500000002
104, 0.10218617
105, 0.10074675
106, 0.100472845
107, 0.10002493000000001
108, 0.09901085500000001
109, 0.09901085500000001
110, 0.09882318000000001
111, 0.09879686000000001
112, 0.09879686000000001
113, 0.09879686000000001
114, 0.09879686000000001
115, 0.09858114000000001
116, 0.09858114000000001
117, 0.09858114000000001
118, 0.09839024500000002
119, 0.09696314000000002
